Date,System Price,Total Vol,NO Buy Vol,NO Sell Vol,SE Buy Vol,SE Sell Vol,DK Buy Vol,DK Sell Vol,FI Buy Vol,FI Sell Vol,Nordic Buy Vol,Nordic Sell Vol,Baltic Buy Vol,Baltic Sell Vol,T Nor,NO Hydro Dev,SE Hydro Dev,FI Hydro Dev,Total Hydro Dev,NO Hydro,SE Hydro,FI Hydro,Total Hydro,Week,Month,Season,Weekday,Weekend,Wind DK,Temp Hamar,Temp Krsand,Temp Namsos,Temp Troms,Temp Bergen,Temp Norway,Supply,Demand,Oil,Coal,Gas,Low Carbon,APX,OMEL,EEX,Wind SE,Wind Prod,Prec Norway,Prec Norway 7,Curve Demand,Holiday,Snow Norway
2018-05-15,36.41,891347,317663,374918,316543,376236,83948.6,32524.5,147352,99085.7,865507,882764,75493.1,58236.8,14.9,7528.61,5600.29,443.84,13572.8,40256.4,17721.9,3841.57,61819.9,20,5,2,2,0,7356,17.6,14.9,17.1,9.9,15,14.9,996735,986596,66,75.32,20.95,120.51,65.86,49.85,42.43,10291,17647,0.6,73.2,886299,0,9.76749
2018-05-16,36.62,903802,320311,364946,318700,389088,89072.3,34994.1,147801,104903,875884,893931,71827.3,53780.1,11.96,7542.51,5568.22,411.81,13522.5,40809.9,17981.7,3856.14,62647.7,20,5,2,3,0,29372,15.2,16.7,9.4,9.3,9.2,11.96,995053,986269,67.28,76.12,21.02,120.81,55.12,51.49,41.6,26307,55679,0.1,89.2,903561,0,8.70207
2018-05-17,29.97,876117,311984,318584,314988,409263,81113.9,45201.1,141938,102384,850024,875432,71534.5,46126.6,9.06,7488.88,5503.06,381.75,13373.7,41363.3,18241.6,3870.71,63475.6,20,5,2,4,0,31802,11.7,14,7.4,3,9.2,9.06,983829,973918,67.17,76.41,21.13,121.51,57.31,54.01,35.39,43715,75517,27.5,63.1,874975,1,8.03955
2018-05-18,34.57,901966,325243,339609,315227,413712,86311.9,41817.1,146686,105695,873468,900834,72843.1,45477.4,9.46,7435.24,5437.9,351.7,13224.8,41916.7,18501.4,3885.29,64303.4,20,5,2,5,0,17889,12.1,13.5,9,2.2,10.5,9.46,1.00938e+06,980232,66.64,76.05,21.22,121.33,56.29,57.24,39.11,36372,54261,7.2,55.9,900801,0,7.3971
2018-05-19,35.12,834550,307209,304330,291200,389772,74812.2,36806.5,137018,103232,810239,834141,66989.8,43087.5,10.38,7299.96,5313.45,316.47,12929.9,42470.1,18761.3,3899.86,65131.3,20,5,2,6,1,3935,14.6,13.3,8.9,3.5,11.6,10.38,898938,892096,66.88,76.1,21.22,121.46,58.67,59.05,28.47,15655,19590,0.9,58.9,825268,0,6.7399
2018-05-20,25.51,795582,301300,242268,276510,386516,60325.9,62125.1,127554,104676,765690,795585,64887.5,34993.4,12.28,7208.2,5208.16,287.88,12704.2,43023.6,19021.1,3914.43,65959.1,20,5,2,7,1,8627,15.7,13.5,15,4.1,13.1,12.28,836639,863944,67.13,76.15,21.22,121.59,61.05,60.87,17.82,29342,37969,5.5,57.9,761207,0,6.15699
2018-05-21,28.89,842114,294599,282898,318851,392184,54724.4,67171.4,146578,94096.9,814752,836350,71433.2,49860,12.52,7214.16,5121.04,259.35,12594.6,43577,19281,3929,66787,21,5,2,1,0,27755,16.5,14.3,13.1,3.9,14.8,12.52,929406,944797,67.37,76.2,21.22,121.72,63.43,62.68,7.18,26017,53772,19.6,41,814983,1,5.49
2018-05-22,39.19,908887,322354,357597,323947,393790,83112.5,44018.8,151345,98169.4,880758,893575,74347.5,61530.5,11.3,7284.04,4944.16,215.39,12443.6,44205,19436.1,3925.57,67566.7,21,5,2,2,0,14120,16.8,15.9,9,1.8,13,11.3,998910,984167,67.47,76.01,21.41,122.06,54.83,63.44,42.76,20350,34470,12.4,49.4,901041,0,5.03306
2018-05-23,40.27,912773,320994,364560,324928,395335,88928.2,34879.9,146380,107040,881230,901815,73876.2,53291.3,10.24,7375.7,4789.25,176.16,12341.1,44833,19591.3,3922.14,68346.4,21,5,2,3,0,4280,17.2,15.3,9.4,-0.4,9.7,10.24,1.00895e+06,990834,68.16,76.4,21.49,121,63.44,64.91,42.33,20977,25257,16.1,49.2,907514,0,4.64966
2018-05-24,40.33,898040,315138,347460,324916,378509,73718.6,55010.3,153439,103220,867211,884199,71436.3,54448.4,12.44,7417.9,4647.84,138.83,12204.5,45461,19746.4,3918.71,69126.1,21,5,2,4,0,26659,18.8,15.2,12.9,2.8,12.5,12.44,979677,981558,67.18,76.53,21.57,120.55,68.25,64.17,38.95,17021,43680,1.4,53.5,880354,0,4.21698
2018-05-25,40.26,891723,310455,350599,324798,384060,76441,42684.9,148057,101984,859751,879328,73843.6,54267.2,14.82,7460.1,4506.43,101.51,12068.1,46089,19901.6,3915.29,69905.9,21,5,2,5,0,27037,19.9,18.2,12,7.6,16.4,14.82,982438,966416,65.47,78.46,21.62,120.86,67.85,64.74,40.36,22856,49893,0,90.6,880051,0,3.75939
2018-05-26,38.95,807385,289587,301848,288550,370951,68936.8,33391,135241,103715,782315,809904,67544.5,39955.4,13.42,7393.61,4312.77,73.72,11780.1,46717,20056.7,3911.86,70685.6,21,5,2,6,1,10682,19.7,19,11.4,1.6,15.4,13.42,873648,881391,65.21,78.81,21.62,120.78,66.69,63.84,41.51,25345,36027,3.9,89.9,793410,0,3.42955
2018-05-27,37.8,770812,275350,277964,280543,348463,57965.1,48230,133517,100384,747375,775041,65494.5,37828.5,15.36,7319.82,4130.27,50.12,11500.2,47345,20211.9,3908.43,71465.3,21,5,2,7,1,29265,21.2,19,15.1,2.2,19.3,15.36,826363,865684,64.94,79.17,21.62,120.7,65.53,62.94,42.65,31022,60287,4.5,96.7,746740,0,3.14479
2018-05-28,41.24,889524,309964,345759,319586,385438,76429,44729.2,151004,103985,856983,879911,75939.4,53012,17.16,7156.78,3930.94,28.1,11115.8,47973,20367,3905,72245,22,5,2,1,0,28157,20.4,16.4,19.2,11.2,18.6,17.16,981832,941315,64.67,79.53,21.62,120.62,64.36,62.03,43.8,34319,62476,2.7,151.7,880354,0,2.76575
2018-05-29,41.55,872688,310461,335922,319736,385971,78658.4,43882.1,143923,107212,852778,872988,77825.3,57615.3,14.96,6653.57,3614.18,5.34,10273.1,48204.1,20385.1,3900.71,72490,22,5,2,2,0,28368,20.4,18.1,12,5.2,19.1,14.96,973199,973376,65.23,81.5,21.67,119.04,64.85,65.46,42.91,44423,72791,20.8,190.3,857539,0,2.4431
2018-05-30,42.3,867425,303431,336703,319785,375114,74381.2,45590.6,145436,106316,843034,863723,78198.7,57509.5,16.28,6091.66,3278.72,-14.88,9355.47,48435.3,20403.3,3896.43,72735,22,5,2,3,0,43842,22.6,20.7,15.1,0.5,22.5,16.28,995993,972300,66.63,82.32,21.73,119.17,72.4,65.11,46.68,30376,74218,15.9,202.6,863054,0,2.19769
2018-05-31,42.98,861465,301616,323509,315543,390269,71815.2,42931.6,157825,102903,846799,859613,71669,58855.1,18.88,5611.88,2977.29,-35.76,8553.43,48666.4,20421.4,3892.14,72980,22,5,2,4,0,39815,22.2,20.2,20.8,8.3,22.9,18.88,970855,933163,66.32,81.2,22.81,118.39,71.9,62.57,42.25,41702,81517,5.7,223.6,853286,0,1.84298
2018-06-01,44.16,867558,298496,340980,316930,385049,81495.2,27854.9,152650,113333,849572,867216,76708.7,59064.8,16.08,5132.1,2675.86,-56.63,7751.33,48897.6,20439.6,3887.86,73225,22,6,3,5,0,18559,20.6,19.9,12.6,6,21.3,16.08,957504,957469,65.81,81.67,22.49,119.48,62.22,63.3,51.3,28089,46648,37.1,194.6,858566,0,1.55619
2018-06-02,42.21,791198,281329,302951,284206,344742,67782,37427.9,143845,111070,777162,796190,64214,45186.5,15.46,4644.34,2417.83,-71.18,6991,49128.7,20457.7,3883.57,73470,22,6,3,6,1,3975,21.5,20,12.7,3.5,19.6,15.46,825864,868416,65.25,81.64,22.46,119.62,62.65,61.79,49.81,23963,27938,3.2,194.6,769241,0,1.38218
2018-06-03,42.34,766529,272795,281289,274181,332158,63554.1,44737.7,140382,114770,750912,772954,61264.8,39236.5,14.48,4170.94,2168.47,-85.65,6253.74,49359.9,20475.9,3879.29,73715,22,6,3,7,1,17162,23.2,20.5,10.6,1.8,16.3,14.48,807357,858190,64.7,81.61,22.42,119.75,63.08,60.29,48.33,39173,56335,11.3,189.7,742789,0,1.24624
2018-06-04,42.71,881773,309663,317888,313452,407537,81473.4,41203.7,148396,115914,852985,882543,73960,44401.9,11.22,3746.24,1921.55,-99.57,5568.23,49591,20494,3875,73960,23,6,3,1,0,36465,17,20.4,6.4,-1.1,13.4,11.22,1.00658e+06,980719,64.15,81.58,22.39,119.89,63.5,58.78,46.84,85500,121965,57.7,315.3,880545,0,1.41127
2018-06-05,45.38,894749,302664,351106,327434,400838,85624.1,25466,152075,115387,867796,892797,72898.3,47897.4,9.1,3386.94,1689.08,-113.73,4962.31,49898.4,20529,3870.43,74297.9,23,6,3,2,0,15937,12,15.2,5.6,-1.8,14.5,9.1,1.0136e+06,951713,64.57,81.28,22.2,119.47,61.97,62.51,51.01,71647,87584,59.4,313.4,894539,0,1.61323
2018-06-06,46.97,875486,304014,344470,301148,387204,84080.6,27721.2,158138,108614,847381,868009,72710.1,52081.6,9.82,3063.88,1446.22,-124.87,4385.2,50205.9,20564,3865.86,74635.7,23,6,3,3,0,13853,13.1,16.3,7.3,-2,14.4,9.82,965318,969968,64.05,80.58,22.02,119.32,60.47,62.63,49.69,29608,43461,28.2,309.7,868368,0,1.62355
2018-06-07,47.72,900406,303994,351762,319760,397276,87953.6,34157.5,160661,110886,872369,894082,74368.7,52668.6,11.76,2763.45,1205.59,-137.26,3831.81,50513.3,20599,3861.29,74973.6,23,6,3,4,0,10709,18.1,18.5,8.9,-2.1,15.4,11.76,977968,986655,65.33,80.6,21.97,119.17,66.4,62.08,49.61,50457,61166,26.7,300.7,893023,0,1.72581
2018-06-08,48.74,897352,299634,373825,327788,378955,86685,32130.9,160835,107051,874942,891961,71667,54648,12.52,2463.02,964.96,-149.66,3278.31,50820.7,20634,3856.71,75311.4,23,6,3,5,0,3754,18.9,18.7,8.5,-0.1,16.6,12.52,956204,979080,65.05,81.25,21.95,118.89,66.58,58.76,49.4,16337,20091,8.1,436.5,887298,0,1.56318
2018-06-09,46.14,800066,272561,337803,288722,323624,69266.9,41951.6,153013,97574.9,783563,800954,64859.8,47515.2,14.2,2143.14,750.39,-160.21,2733.33,51128.1,20669,3852.14,75649.3,23,6,3,6,1,4178,21.1,19,12.8,1.9,16.2,14.2,838069,889719,64.98,81.35,21.93,119.1,63.8,57.47,49.11,12906,17084,3.2,469.1,775363,0,1.38245
2018-06-10,45.94,785598,268926,327730,280846,312934,70164.3,39022.9,149794,107827,769730,787514,57328.1,39642.4,12.74,1870.43,565.8,-169.63,2266.56,51435.6,20704,3847.57,75987.1,23,6,3,7,1,9330,21.1,15.6,10.2,3.8,13,12.74,794997,870728,64.92,81.45,21.92,119.31,61.01,56.19,48.82,13214,22544,6.4,550.2,763930,0,1.24046
2018-06-11,46.58,896349,300288,350286,321849,353346,91323.1,71233.3,160686,117471,874145,892336,72346.4,54156.2,10.16,1617.33,394.98,-178.41,1833.9,51743,20739,3843,76325,24,6,3,1,0,70027,15,14.9,9.5,1.3,10.1,10.16,963315,976111,64.85,81.55,21.9,119.52,58.23,54.9,48.53,38953,108980,183.3,456.3,892190,0,1.12915
2018-06-12,46.8,873659,300682,356613,319462,347848,81352.2,48863.6,153408,117730,854904,871055,75061.6,58911.1,9.64,1301.17,302.04,-179.47,1423.69,51976.9,20864.9,3847.43,76689.1,24,6,3,2,0,35938,15.7,15,8.3,-1.1,10.3,9.64,951767,986306,64.37,82.16,21.9,119.51,59.81,52.86,49.73,30148,66086,57.5,550.4,861886,0,1.05865
2018-06-13,48.15,892326,297542,364748,333694,354426,79946.3,60657.1,158148,106918,869331,886750,75097,57809.4,10.16,1020.44,227.45,-179.51,1068.4,52210.7,20990.7,3851.86,77053.3,24,6,3,3,0,51970,14.4,15.5,9.8,0.1,11,10.16,975027,996131,65.23,82.28,21.96,119.88,57.04,57.84,48.15,11907,63877,24.5,673.2,886142,0,0.958083
2018-06-14,46.5,871344,297429,338748,319220,353463,82160.4,73867.9,153052,103049,851861,869128,75056.6,57897.2,12.14,719.8,148.14,-178.81,689.1,52444.6,21116.6,3856.29,77417.4,24,6,3,4,0,63829,14,13.2,15.6,6.4,11.5,12.14,959989,977047,64.74,82.48,22.03,121.25,49.18,57.74,43.65,61913,125742,17.7,821.6,866184,0,0.795058
2018-06-15,44.75,848469,299653,347498,305886,363486,75997.1,31271.9,143411,105875,824947,848131,76120.2,52936.4,12.12,419.14,68.84,-178.13,309.89,52678.4,21242.4,3860.71,77781.6,24,6,3,5,0,19474,15,12.3,13.4,8.4,11.5,12.12,959993,957323,63.33,83.22,22.01,120.56,63.11,52.83,49.45,72927,92401,143.9,836.1,842932,0,0.541612
2018-06-16,44.04,773538,268977,330710,283976,296602,67405.8,48476.5,139170,103840,759530,779628,63235.3,43205.7,12.28,131.47,-15.2,-176,-59.76,52912.3,21368.3,3865.14,78145.7,24,6,3,6,1,11273,15.7,12.4,12.2,7.9,13.2,12.28,805164,876791,63.85,83.26,22.02,120.21,60.01,53.44,47.75,23572,34845,35.8,920.8,752886,0,0.3562
2018-06-17,43.19,769578,263785,304933,280193,296650,63456.1,68662.1,141834,101561,749269,771806,59726.9,37567.3,11.98,-114.29,-90.09,-172.7,-377.01,53146.1,21494.1,3869.57,78509.9,24,6,3,7,1,38346,13,11.9,14.4,7.9,12.7,11.98,799845,871007,64.36,83.31,22.02,119.85,56.91,54.06,46.06,32051,70397,87.5,883.2,748001,0,0.206317
2018-06-18,44.05,859366,299069,330575,310112,371914,83046.2,53581.8,143553,102576,835780,858646,76770.3,53941.3,12.56,-334.2,-148.29,-168.63,-651.13,53380,21620,3874,78874,25,6,3,1,0,42654,14.3,11.5,14.5,10.5,12,12.56,975464,940804,64.88,83.35,22.03,119.5,53.81,54.67,44.37,51988,94642,89.4,816.4,852684,0,0.0646542
2018-06-19,42.39,846386,304019,295697,304526,399782,77553.3,52825.1,139458,99285.4,825556,847590,75709.2,53675.4,11.28,-722.74,-307.02,-168.25,-1198.04,53417.1,21628.6,3874.14,78919.8,25,6,3,2,0,59890,15.1,12,9.6,8.9,10.8,11.28,998209,971620,65.09,84.1,22.02,118.65,65.47,54.58,46.52,97002,156892,151.6,668.1,844904,0,0.0313625
2018-06-20,42.94,858389,305480,304315,316741,392612,81342.4,58463.1,135330,103623,838893,859014,78249.6,58128.4,9.16,-1083.04,-452.82,-167.04,-1702.9,53454.3,21637.1,3874.29,78965.7,25,6,3,3,0,60867,12.7,9.3,8.4,4.9,10.5,9.16,1.01042e+06,985268,64.55,83.43,21.99,118.91,61.19,61.5,46.8,78006,138873,147.3,527,858780,0,0.0282625
2018-06-21,42.6,856675,306106,300875,311955,378004,77535.6,82272.7,142744,97547.2,838341,858699,74185.9,53844,9.1,-1454,-603.41,-164.71,-2222.09,53491.4,21645.7,3874.43,79011.6,25,6,3,4,0,74588,10.2,12.8,9.4,3.9,9.2,9.1,967629,973069,63.31,83.2,21.96,117.72,51.15,60.86,30.24,47952,122540,166.1,391.9,846710,0,0.0293583
2018-06-22,40.41,772278,297077,235614,255831,366051,63351.7,83633.1,125837,91291.7,742097,776590,74103,39665.1,9.82,-1824.96,-754,-162.39,-2741.37,53528.6,21654.3,3874.57,79057.4,25,6,3,5,0,76039,11.7,15.2,8.9,3.5,9.8,9.82,896359,908191,64.86,82.42,21.96,118.7,54.61,59.75,20.73,89132,165171,158.4,321.8,759749,0,0.0458542
2018-06-23,40.12,765633,281836,207428,265736,342533,62795.5,107088,123024,110874,733390,767922,63755.8,29298.1,10.94,-2153.76,-882.83,-163.33,-3199.91,53565.7,21662.9,3874.71,79103.3,25,6,3,6,1,78214,16,16.7,9.3,2,10.7,10.94,812113,855975,64.53,82.32,21.96,117.91,56.53,60.34,28.88,58987,137201,120.5,208.5,740310,0,0.0267625
2018-06-24,42.41,754272,270539,241409,273713,335638,59949,69506.9,131373,110543,735574,757097,57072.8,35773.5,11.76,-2503.2,-1020.55,-165.67,-3689.37,53602.9,21671.4,3874.86,79149.2,25,6,3,7,1,30338,16.3,17.1,11.1,3.1,11.2,11.76,768819,840435,64.2,82.23,21.95,117.13,58.45,60.92,37.04,21136,51474,49.9,158.7,729299,0,0.0136958
2018-06-25,45.35,876736,299806,328624,321656,390944,82019.3,38959.8,153306,115141,856787,873669,68021.4,51139.4,14.02,-2844.76,-1149.96,-168.12,-4162.83,53640,21680,3875,79195,26,6,3,1,0,25843,21.5,18.2,11.3,7.3,11.8,14.02,935756,951856,63.87,82.14,21.95,116.34,60.37,61.51,45.2,23741,49584,22.6,136.4,870568,0,0.00306667
2018-06-26,46.47,872834,300491,333797,323493,399330,82908.3,29439.6,146276,110508,853168,873075,70007,50099.1,14.02,-3249.37,-1305.82,-172.53,-4727.77,53603.6,21657.7,3872.86,79134.1,26,6,3,2,0,6796,22.5,17,12.5,6.3,11.8,14.02,945825,969591,65.38,82.33,21.94,116.54,67.7,62.68,49.27,28208,35004,3.3,134.6,862228,0,0.0004125
2018-06-27,46.92,869878,297767,332281,323844,390643,86746.3,36679.7,143637,110025,851995,869629,70681.2,53046.5,13.86,-3636.45,-1448.59,-175.33,-5260.37,53567.1,21635.4,3870.71,79073.3,26,6,3,3,0,3134,22,17.1,13.5,3.6,13.1,13.86,955666,945660,66.82,82.64,21.95,117.2,58.45,62.56,47.49,23706,26840,6.2,157.5,862883,0,0.00102083
2018-06-28,46.5,850842,298282,320864,309710,387003,79902.2,35947.4,146804,106555,834698,850369,67452.6,51860.6,12.76,-3975.82,-1585.06,-180.92,-5741.81,53530.7,21613.1,3868.57,79012.4,26,6,3,4,0,8812,18.8,18.9,10.2,2.4,13.5,12.76,946678,977263,67.21,82.88,21.96,116.19,57.21,61.77,44.89,40853,49665,31,139.8,844293,0,0.000795833
2018-06-29,45.64,831039,295768,278585,301054,397752,75083.8,42010.1,138067,115662,809973,834009,74759.5,50745,11.42,-4315.18,-1721.53,-186.51,-6223.19,53494.3,21590.9,3866.43,78951.6,26,6,3,5,0,32798,15.3,17,8.9,1.4,14.5,11.42,970370,967226,68.14,84.19,21.92,117.08,56.8,61.78,44.32,73201,105999,88.3,55,821138,0,0.000666667
2018-06-30,45.93,749917,273149,241366,271867,339345,65708.1,46553.4,129023,118473,739747,745737,56505.7,50608.4,11.92,-4640.49,-1850.88,-190.3,-6681.69,53457.9,21568.6,3864.29,78890.7,26,6,3,6,1,14612,14.5,15.7,11.7,3.2,14.5,11.92,793738,879521,67.57,84.41,21.99,116.79,60.3,61.39,45.57,26637,41249,7.2,53.3,736029,0,0.0028125
2018-07-01,45.49,727942,265806,227474,269830,334535,59870.9,48416.1,129591,110183,725098,720608,56233.3,61116.9,15.66,-5013.96,-1984.06,-193,-7191,53421.4,21546.3,3862.14,78829.9,26,7,3,7,1,13226,18.4,17,17.3,9.6,16,15.66,757637,863090,66.99,84.63,22.06,116.51,63.8,61,46.82,19126,32352,0.1,62.5,724510,0,0.000529167
2018-07-02,49.54,853734,295538,344115,319256,366693,83120.7,36551.8,145879,101455,843794,848816,65703.1,60793.4,17.12,-5357.94,-2107.73,-194.55,-7660.23,53385,21524,3860,78769,27,7,3,1,0,14268,20.1,17.6,17.1,16.3,14.5,17.12,942834,960030,66.41,84.84,22.13,116.22,67.31,60.62,48.07,19929,34197,0.3,156.6,851074,0,0
2018-07-03,50.53,861583,294225,347857,314291,369853,84648,36767.9,148307,104278,841470,858756,73830.1,56653.3,15.02,-5740.73,-2233.73,-202.35,-8176.79,53303.3,21499,3850.57,78652.9,27,7,3,2,0,15625,21.1,18.2,11.6,11,13.2,15.02,955665,958895,66.66,85.21,22.21,117.2,58.13,61.21,49.76,28401,44026,1.5,188.5,860946,0,0
2018-07-04,50.98,868249,295119,355390,316633,369574,84633.4,31753.4,152436,111133,848822,867850,71862.5,52871.5,13.98,-6134.41,-2380.49,-212.31,-8727.2,53221.6,21474,3841.14,78536.7,27,7,3,3,0,9313,20.7,16.4,11.3,6.5,15,13.98,967553,967972,67.2,85.68,22.26,117.34,67.12,61,53.21,36056,45369,29.1,164.1,866069,0,0
2018-07-05,51.62,852448,289092,346922,320692,350822,77070.9,45948.3,148501,104359,835356,848052,65433.9,52807,15.94,-6534.04,-2522.96,-220.9,-9277.87,53139.9,21449,3831.71,78420.6,27,7,3,4,0,27124,22.3,16.2,15.9,12.5,12.8,15.94,942908,964698,66.09,85.75,22.32,117.62,60.45,59.15,51.81,12573,39697,13.3,155.8,850785,0,0
2018-07-06,49.52,809877,284068,293095,302266,330193,64647.9,78471.2,147742,102861,798724,804621,61462.5,55631.2,15.14,-6933.68,-2665.43,-229.49,-9828.6,53058.1,21424,3822.29,78304.4,27,7,3,5,0,74781,20.7,19.9,11.9,11,12.2,15.14,917536,946721,65.77,85.47,22.32,117.83,68.25,60.49,47.81,22251,97032,3.5,204.2,809478,0,0
2018-07-07,47.79,715415,266392,226765,263934,296384,52762.6,90510.6,126755,96815.1,709844,710475,57798.2,57278.7,13.68,-7285.43,-2786.59,-235.08,-10307.1,52976.4,21399,3812.86,78188.3,27,7,3,6,1,65209,18.3,19.3,11.9,6,12.9,13.68,796606,860940,65.92,85.8,22.34,118.01,65.09,60.68,47.41,48110,113319,5.5,202.2,708417,0,0
2018-07-08,49.08,713920,261737,246101,268926,295119,53623.8,73031.1,125841,94069.9,710128,708320,53717.3,55775.7,14.68,-7585.84,-2907.37,-241.22,-10734.5,52894.7,21374,3803.43,78072.1,27,7,3,7,1,30404,19.9,18.9,12.1,9.2,13.3,14.68,756472,847109,66.07,86.14,22.35,118.18,61.93,60.88,47,17440,47844,9.3,195.8,714528,0,0
2018-07-09,50.47,809186,282245,300954,302269,328106,66893.7,81783.9,144199,93975,795607,804818,62410.6,53244,14.44,-7892.65,-3023.67,-247.08,-11163.5,52813,21349,3794,77956,28,7,3,1,0,70072,16.9,18.8,13.2,10.9,12.4,14.44,905732,902046,66.22,86.48,22.37,118.36,58.77,61.07,46.6,24295,94367,94.4,117.4,802902,0,0
2018-07-10,51.51,836724,287679,330588,303339,346310,81716.6,52274.2,148527,102852,821261,832023,67586.9,56908.1,17.08,-8172.41,-3117.69,-255.63,-11545.7,52762.9,21350,3781.43,77894.3,28,7,3,2,0,25995,20.3,20,16.1,11.7,17.3,17.08,912053,831226,67.33,87.25,22.42,118.88,63.49,60.69,52.95,18490,44485,33.4,85.6,839770,0,0
2018-07-11,51.96,833233,282612,340964,305978,339746,80918,48598,143564,99311.4,813072,828619,66561.7,51094.6,18.1,-8444.54,-3195.25,-263.73,-11903.4,52712.7,21351,3768.86,77832.6,28,7,3,3,0,15308,22.2,20.6,19.1,13.4,15.2,18.1,921995,936160,62.55,87.43,22.44,117.62,60.65,60.78,52.5,12807,28115,4.7,105.7,831366,0,0
2018-07-12,52.49,838434,283538,347199,304672,343050,83124.4,44936.4,145350,98002.9,816684,833189,71886.6,55451.3,16.76,-8706.98,-3264.33,-270.42,-12241.7,52662.6,21352,3756.29,77770.9,28,7,3,4,0,6863,20.6,19.9,15.4,14.7,13.2,16.76,905505,929789,63.86,87.11,22.4,118.61,67.31,63.87,53.31,10338,17201,5,178.6,836630,0,0
2018-07-13,52.99,818247,276278,331578,301066,324732,74861.3,55206,150329,103514,802534,815030,65821.3,53421,15,-8969.43,-3333.41,-277.13,-12580,52612.4,21353,3743.71,77709.1,28,7,3,5,0,29351,21.3,18.7,14.9,8,12.1,15,891774,921428,64.7,87.09,22.4,118.91,72.26,63.24,50.83,7005,36356,51.9,139.7,810912,0,0
2018-07-14,51.66,720554,259929,272387,266742,277494,52146,71314.8,136210,98648.4,715027,719844,57542.5,52889.7,14.44,-9207.67,-3416.33,-287.04,-12911.1,52562.3,21354,3731.14,77647.4,28,7,3,6,1,31535,21.8,17.7,12.8,6.6,13.3,14.44,765063,840311,63.56,86.7,22.39,118.82,72.96,62.27,51.82,10987,42522,3.5,157.1,716346,0,0
2018-07-15,51.41,719097,258965,265076,258881,288343,59597.2,65070.7,132223,99169.1,709667,717659,56797.4,49029.3,15.86,-9422.23,-3487.21,-295.37,-13204.8,52512.1,21355,3718.57,77585.7,28,7,3,7,1,12338,22,15.1,15.9,10,16.3,15.86,752665,830590,62.43,86.31,22.38,118.74,73.65,61.29,52.81,11010,23348,2.9,214.8,713701,0,0
2018-07-16,53.19,819125,280333,340108,291199,334118,80788,36170,148136,103647,800456,814042,65852.7,52335.6,18.52,-9650.88,-3561.9,-303.12,-13515.9,52462,21356,3706,77524,29,7,3,1,0,5211,22.1,15.5,22.2,14.3,18.5,18.52,888724,906406,61.3,85.92,22.37,118.65,74.35,60.32,53.8,10899,16110,16,319.6,822279,0,0
2018-07-17,52.51,799998,276501,323828,285241,322870,77860.5,48474.5,144874,100997,784476,796170,66814.3,55203.4,20.66,-9852.96,-3633.28,-308.42,-13794.6,52442.9,21360.9,3696.29,77500,29,7,3,2,0,3943,22.5,19.5,22.3,20.4,18.6,20.66,862890,908506,61.64,86.1,22.34,119.14,65.8,63.08,52.14,16674,20617,1.6,326.3,792743,0,0
2018-07-18,51.82,795937,272778,301650,289020,328203,77824.7,59786,142169,103869,781792,793508,68792.1,57153,20,-10060.2,-3694.72,-312.17,-14067.1,52423.7,21365.7,3686.57,77476,29,7,3,3,0,23008,22.1,19.1,20.3,23.2,15.3,20,868423,905371,62.79,87.72,22.33,119.9,67.58,63.2,49.75,18789,41797,24.8,410.2,784550,0,0
2018-07-19,52.05,798973,270780,311017,291907,321715,80031,61386.5,144436,102768,787155,796887,66820.8,57177.8,17.58,-10280,-3759.86,-316.69,-14356.5,52404.6,21370.6,3676.86,77452,29,7,3,4,0,25962,22,18.7,15.4,17.3,14.5,17.58,864689,894758,62.63,87.12,22.32,119.49,64.27,64.33,51.65,14182,40144,77.9,472.3,794920,0,0
2018-07-20,53.48,790372,271889,320213,285353,317839,69696.8,48602.3,150959,97547.2,777898,784202,65690.8,59468.9,16.96,-10499.8,-3825,-321.23,-14646,52385.4,21375.4,3667.14,77428,29,7,3,5,0,21742,23.1,17.8,17.2,11,15.7,16.96,865241,893338,62.61,85.82,22.29,119.11,62.59,61.8,53.54,11584,33326,13,512.3,790654,0,0
2018-07-21,52.73,715725,254623,270816,260339,284206,56549.6,61068.1,132526,99292.7,704038,715382,60513.8,49323.1,17.28,-10738.6,-3893.26,-326.77,-14958.6,52366.3,21380.3,3657.43,77404,29,7,3,6,1,10343,21.6,16.4,17.4,16,15,17.28,777618,837380,62.53,85.88,22.29,118.95,63.62,62.23,54.04,20089,30432,20.9,491.4,706488,0,0
2018-07-22,52.58,699522,251956,258004,251473,270334,56498.5,68197.7,129895,101197,689822,697733,56451.3,48783.1,16.5,-10976,-3958.57,-334.15,-15268.7,52347.1,21385.1,3647.71,77380,29,7,3,7,1,14359,21.5,15.7,17,13.6,14.7,16.5,739108,821039,62.44,85.94,22.28,118.8,64.66,62.67,54.53,22891,37250,60.6,656.8,695420,0,0
2018-07-23,54.45,790181,275356,324869,280991,307828,75489.3,46971.8,144070,104811,775907,784481,66197.2,57678.1,16.2,-11187,-4014.88,-341.04,-15542.9,52328,21390,3638,77356,30,7,3,1,0,18956,22.1,15.2,15.4,12.4,15.9,16.2,882422,899609,62.36,85.99,22.28,118.64,65.69,63.1,55.02,19478,38434,120.8,618,789570,0,0
